,wavelength_nm,irradiance_combined_measured,irradiance_A1E1_plus_A2E2,delta_measured_minus_fit
423,723.0,1.653114067395455,1.0736896945179883,0.5794243728774666
424,724.0,1.652437091469854,1.0713326622880062,0.5811044291818479
425,725.0,1.6517601155442532,1.0689756300580238,0.5827844854862294
426,726.0,1.6510653898261636,1.0666372040722574,0.5844281857539062
427,727.0,1.650370664108074,1.0642987780864912,0.5860718860215828
428,728.0,1.6496759383899846,1.0619603521007248,0.5877155862892598
429,729.0,1.648981212671895,1.0596219261149584,0.5893592865569366
430,730.0,1.6482864869538054,1.057283500129192,0.5910029868246134
431,731.0,1.647574171607955,1.0549641073554485,0.5926100642525065
432,732.0,1.6468618562621045,1.052644714581705,0.5942171416803994
433,733.0,1.646149540916254,1.0503253218079613,0.5958242191082928
434,734.0,1.6454372255704035,1.0480059290342179,0.5974312965361857
435,735.0,1.6447249102245531,1.0456865362604741,0.599038373964079
436,736.0,1.6439951685679568,1.043386562309001,0.6006086062589557
437,737.0,1.6432654269113602,1.0410865883575278,0.6021788385538325
438,738.0,1.642535685254764,1.0387866144060545,0.6037490708487094
439,739.0,1.6418059435981673,1.0364866404545812,0.6053193031435862
440,740.0,1.641076201941571,1.034186666503108,0.6068895354384629
441,741.0,1.6403292010522685,1.0319064579213133,0.6084227431309552
442,742.0,1.639582200162966,1.0296262493395185,0.6099559508234476
443,743.0,1.6388351992736638,1.0273460407577235,0.6114891585159403
444,744.0,1.6380881983843614,1.0250658321759287,0.6130223662084326
445,745.0,1.637341197495059,1.022785623594134,0.614555573900925
446,746.0,1.6365771087257401,1.020525490054475,0.6160516186712652
447,747.0,1.6358130199564214,1.0182653565148156,0.6175476634416057
448,748.0,1.6350489311871028,1.0160052229751564,0.6190437082119464
449,749.0,1.634284842417784,1.0137450894354973,0.6205397529822867
450,750.0,1.6335207536484653,1.011484955895838,0.6220357977526272
451,751.0,1.6327397530524603,1.0092451722808595,0.6234945807716008
452,752.0,1.6319587524564554,1.007005388665881,0.6249533637905744
453,753.0,1.6311777518604504,1.0047656050509024,0.626412146809548
454,754.0,1.6303967512644455,1.0025258214359238,0.6278709298285217
455,755.0,1.6296157506684406,1.0002860378209453,0.6293297128474953
456,756.0,1.628818019345165,0.9980668462093862,0.6307511731357787
457,757.0,1.6280202880218895,0.9958476545978273,0.6321726334240622
458,758.0,1.6272225566986138,0.9936284629862682,0.6335940937123457
459,759.0,1.6264248253753384,0.9914092713747092,0.6350155540006291
460,760.0,1.6256270940520627,0.9891900797631503,0.6364370142889124
461,761.0,1.6248128184186297,0.9869916913209716,0.637821127097658
462,762.0,1.6239985427851966,0.9847933028787931,0.6392052399064035
463,763.0,1.6231842671517633,0.9825949144366144,0.6405893527151489
464,764.0,1.6223699915183303,0.9803965259944359,0.6419734655238943
465,765.0,1.6215557158848972,0.9781981375522574,0.6433575783326398
466,766.0,1.6207250878802413,0.9760207343323716,0.6447043535478697
467,767.0,1.6198944598755853,0.9738433311124857,0.6460511287630997
468,768.0,1.6190638318709292,0.9716659278925998,0.6473979039783294
469,769.0,1.6182332038662732,0.9694885246727138,0.6487446791935594
470,770.0,1.6174025758616173,0.967311121452828,0.6500914544087892
471,771.0,1.6165557930891086,0.9651548581072241,0.6514009349818844
472,772.0,1.6157090103165996,0.9629985947616203,0.6527104155549793
473,773.0,1.614862227544091,0.9608423314160163,0.6540198961280747
474,774.0,1.614015444771582,0.9586860680704125,0.6553293767011695
475,775.0,1.6131686619990733,0.9565298047248085,0.6566388572742647
476,776.0,1.612305927813383,0.9543948101328196,0.6579111176805635
477,777.0,1.6114431936276932,0.9522598155408305,0.6591833780868627
478,778.0,1.610580459442003,0.9501248209488415,0.6604556384931615
479,779.0,1.609717725256313,0.9479898263568526,0.6617278988994605
480,780.0,1.608854991070623,0.9458548317648636,0.6630001593057593
481,781.0,1.6079765146847624,0.9437412106574133,0.6642353040273491
482,782.0,1.607098038298902,0.9416275895499631,0.6654704487489389
483,783.0,1.6062195619130413,0.9395139684425129,0.6667055934705284
484,784.0,1.6053410855271808,0.9374003473350626,0.6679407381921182
485,785.0,1.6044626091413203,0.9352867262276124,0.6691758829137079
486,786.0,1.60356862360173,0.9331945800930451,0.6703740435086848
487,787.0,1.6026746380621395,0.9311024339584779,0.6715722041036616
488,788.0,1.6017806525225493,0.9290102878239106,0.6727703646986387
489,789.0,1.600886666982959,0.9269181416893433,0.6739685252936156
490,790.0,1.5999926814433685,0.9248259955547761,0.6751666858885924
491,791.0,1.599085505891792,0.9227576527011896,0.6763278531906025
492,792.0,1.5981783303402157,0.920689309847603,0.6774890204926127
493,793.0,1.5972711547886393,0.9186209669940165,0.6786501877946228
494,794.0,1.596363979237063,0.91655262414043,0.6798113550966329
495,795.0,1.5954568036854866,0.9144842812868434,0.6809725223986431
496,796.0,1.594646003106154,0.9125579405561156,0.6820880625500384
497,797.0,1.5938352025268214,0.9106315998253878,0.6832036027014337
498,798.0,1.593024401947489,0.9087052590946599,0.6843191428528291
499,799.0,1.5922136013681565,0.9067789183639321,0.6854346830042244
500,800.0,1.591402800788824,0.9048525776332044,0.6865502231556195
501,801.0,1.5931961898148777,0.905778113833138,0.6874180759817397
502,802.0,1.5949895788409314,0.906703650033072,0.6882859288078594
503,803.0,1.5967829678669854,0.9076291862330058,0.6891537816339796
504,804.0,1.5985763568930391,0.9085547224329397,0.6900216344600995
505,805.0,1.6003697459190929,0.9094802586328735,0.6908894872862194
506,806.0,1.628660090715099,0.9390774583756262,0.6895826323394728
507,807.0,1.6569504355111053,0.9686746581183788,0.6882757773927265
508,808.0,1.6852407803071114,0.9982718578611315,0.68696892244598
509,809.0,1.7135311251031178,1.0278690576038843,0.6856620674992335
510,810.0,1.741821469899124,1.0574662573466367,0.6843552125524872
511,811.0,1.874312532932136,1.1997064613086394,0.6746060716234965
512,812.0,2.006803595965148,1.341946665270642,0.664856930694506
513,813.0,2.13929465899816,1.484186869232644,0.655107789765516
514,814.0,2.271785722031172,1.6264270731946466,0.6453586488365255
515,815.0,2.404276785064184,1.7686672771566492,0.635609507907535
516,816.0,2.62898993799461,2.010605324691263,0.6183846133033466
517,817.0,2.8537030909250354,2.252543372225877,0.6011597186991584
518,818.0,3.078416243855461,2.4944814197604908,0.5839348240949702
519,819.0,3.3031293967858866,2.736419467295105,0.5667099294907816
520,820.0,3.527842549716312,2.978357514829719,0.549485034886593
521,821.0,3.5642407256111324,3.016826940902281,0.5474137847088514
522,822.0,3.6006389015059526,3.0552963669748427,0.5453425345311098
523,823.0,3.6370370774007723,3.0937657930474045,0.5432712843533678
524,824.0,3.6734352532955925,3.1322352191199667,0.5412000341756258
525,825.0,3.7098334291904127,3.170704645192528,0.5391287839978847
526,826.0,3.5463668884458235,2.9932237356906852,0.5531431527551383
527,827.0,3.382900347701234,2.815742826188842,0.5671575215123918
528,828.0,3.2194338069566446,2.638261916686999,0.5811718902696454
529,829.0,3.055967266212055,2.4607810071851564,0.5951862590268986
530,830.0,2.8925007254674657,2.2833000976833135,0.6092006277841522
531,831.0,2.9238455068951152,2.3163804666173196,0.6074650402777957
532,832.0,2.955190288322765,2.3494608355513247,0.6057294527714405
533,833.0,2.9865350697504147,2.3825412044853307,0.603993865265084
534,834.0,3.0178798511780647,2.415621573419336,0.6022582777587289
535,835.0,3.049224632605714,2.448701942353342,0.6005226902523724
536,836.0,3.2618400265989154,2.6777102739994953,0.58412975259942
537,837.0,3.474455420592117,2.906718605645649,0.5677368149464681
538,838.0,3.687070814585318,3.135726937291803,0.5513438772935153
539,839.0,3.8996862085785198,3.3647352689379564,0.5349509396405634
540,840.0,4.112301602571721,3.59374360058411,0.518558001987611
541,841.0,4.068443243716691,3.5456251843295883,0.5228180593871024
542,842.0,4.02458488486166,3.497506768075066,0.5270781167865941
543,843.0,3.9807265260066305,3.449388351820544,0.5313381741860863
544,844.0,3.9368681671516,3.401269935566022,0.5355982315855781
545,845.0,3.89300980829657,3.3531515193115005,0.5398582889850694
546,846.0,3.621253048925197,3.0587862989063046,0.5624667500188925
547,847.0,3.3494962895538247,2.764421078501109,0.5850752110527155
548,848.0,3.077739530182452,2.4700558580959133,0.6076836720865386
549,849.0,2.805982770811079,2.175690637690718,0.6302921331203613
550,850.0,2.534226011439707,1.8813254172855225,0.6529005941541843
551,851.0,2.3736584966269993,1.7071526047083296,0.6665058919186697
552,852.0,2.2130909818142923,1.5329797921311368,0.6801111896831555
553,853.0,2.052523467001585,1.358806979553944,0.6937164874476409
554,854.0,1.8919559521888776,1.184634166976751,0.7073217852121265
555,855.0,1.7313884373761703,1.0104613543995584,0.7209270829766119
556,856.0,1.7018071080080184,0.9778743605533768,0.7239327474546415
557,857.0,1.6722257786398664,0.9452873667071952,0.7269384119326713
558,858.0,1.6426444492717143,0.9127003728610136,0.7299440764107007
559,859.0,1.6130631199035623,0.8801133790148319,0.7329497408887304
560,860.0,1.5834817905354104,0.8475263851686503,0.7359554053667601
561,861.0,1.6181947780765757,0.8844533162134238,0.7337414618631519
562,862.0,1.652907765617741,0.9213802472581973,0.7315275183595438
563,863.0,1.6876207531589063,0.9583071783029707,0.7293135748559355
564,864.0,1.7223337407000716,0.9952341093477443,0.7270996313523274
565,865.0,1.757046728241237,1.0321610403925177,0.7248856878487193
566,866.0,1.8883369347122425,1.1734884081533774,0.7148485265588651
567,867.0,2.019627141183248,1.3148157759142372,0.7048113652690109
568,868.0,2.1509173476542536,1.4561431436750967,0.6947742039791569
569,869.0,2.2822075541252596,1.5974705114359564,0.6847370426893031
570,870.0,2.413497760596265,1.7387978791968162,0.6746998813994489
571,871.0,2.652062825462979,1.99608578249965,0.6559770429633287
572,872.0,2.8906278903296925,2.2533736858024844,0.637254204527208
573,873.0,3.129192955196406,2.510661589105319,0.6185313660910872
574,874.0,3.3677580200631194,2.767949492408153,0.5998085276549663
575,875.0,3.606323084929833,3.025237395710987,0.5810856892188463
576,876.0,3.7806229515125676,3.2131083104462426,0.567514641066325
577,877.0,3.9549228180953016,3.4009792251814988,0.5539435929138028
578,878.0,4.1292226846780355,3.5888501399167536,0.5403725447612819
579,879.0,4.30352255126077,3.77672105465201,0.5268014966087606
580,880.0,4.477822417843504,3.964591969387265,0.5132304484562393
581,881.0,4.394027027694246,3.873580374225191,0.5204466534690555
582,882.0,4.310231637544987,3.7825687790631157,0.5276628584818717
583,883.0,4.226436247395729,3.691557183901041,0.5348790634946883
584,884.0,4.14264085724647,3.600545588738966,0.5420952685075044
585,885.0,4.058845467097212,3.509533993576891,0.5493114735203211
586,886.0,3.8141518111346397,3.244676651611134,0.5694751595235057
587,887.0,3.569458155172067,2.9798193096453773,0.5896388455266899
588,888.0,3.3247644992094942,2.714961967679621,0.6098025315298732
589,889.0,3.0800708432469217,2.4501046257138634,0.6299662175330583
590,890.0,2.835377187284349,2.1852472837481067,0.6501299035362424
591,891.0,2.6571447448092838,1.9922427941417513,0.6649019506675324
592,892.0,2.4789123023342183,1.799238304535396,0.6796739977988224
593,893.0,2.3006798598591534,1.6062338149290405,0.6944460449301129
594,894.0,2.122447417384088,1.4132293253226853,0.7092180920614026
595,895.0,1.9442149749090225,1.22022483571633,0.7239901391926926
596,896.0,1.8983484442408716,1.1702935142889352,0.7280549299519363
597,897.0,1.8524819135727206,1.1203621928615406,0.73211972071118
598,898.0,1.8066153829045697,1.0704308714341462,0.7361845114704235
599,899.0,1.7607488522364187,1.0204995500067513,0.7402493022296674
600,900.0,1.7148823215682678,0.9705682285793568,0.744314092988911
601,901.0,1.7701296959074044,1.0299366880523206,0.7401930078550838
602,902.0,1.8253770702465408,1.0893051475252844,0.7360719227212564
603,903.0,1.8806244445856775,1.1486736069982482,0.7319508375874293
604,904.0,1.9358718189248139,1.2080420664712122,0.7278297524536017
605,905.0,1.9911191932639505,1.2674105259441761,0.7237086673197743
606,906.0,2.1272474744240917,1.4142132150340796,0.7130342593900121
607,907.0,2.263375755584233,1.5610159041239835,0.7023598514602494
608,908.0,2.399504036744374,1.7078185932138872,0.6916854435304869
609,909.0,2.535632317904515,1.8546212823037909,0.681011035600724
610,910.0,2.671760599064656,2.0014239713936948,0.6703366276709612
611,911.0,2.8342444502471342,2.1767368592886474,0.6575075909584869
612,912.0,2.996728301429612,2.3520497471836004,0.6446785542460116
613,913.0,3.15921215261209,2.5273626350785525,0.6318495175335377
614,914.0,3.3216960037945684,2.7026755229735056,0.6190204808210629
615,915.0,3.484179854977046,2.877988410868458,0.606191444108588
616,916.0,3.559467531441451,2.9590997834983273,0.6003677479431238
617,917.0,3.6347552079058563,3.040211156128197,0.5945440517776595
618,918.0,3.710042884370261,3.1213225287580664,0.5887203556121947
619,919.0,3.7853305608346663,3.202433901387936,0.5828966594467304
620,920.0,3.860618237299071,3.2835452740178055,0.5770729632812657
621,921.0,3.7829019102701262,3.1993385196632116,0.5835633906069146
622,922.0,3.7051855832411813,3.1151317653086186,0.5900538179325627
623,923.0,3.627469256212237,3.0309250109540247,0.5965442452582121
624,924.0,3.549752929183292,2.9467182565994317,0.6030346725838602
625,925.0,3.472036602154347,2.8625115022448377,0.6095250999095092
626,926.0,3.3070025496095936,2.683970880978165,0.6230316686314286
627,927.0,3.1419684970648403,2.5054302597114915,0.6365382373533488
628,928.0,2.9769344445200874,2.3268896384448183,0.650044806075269
629,929.0,2.811900391975334,2.1483490171781456,0.6635513747971884
630,930.0,2.6468663394305807,1.9698083959114727,0.677057943519108
631,931.0,2.5065597907168713,1.8180165906260037,0.6885432000908676
632,932.0,2.366253242003162,1.6662247853405348,0.7000284566626271
633,933.0,2.2259466932894525,1.5144329800550658,0.7115137132343867
634,934.0,2.085640144575743,1.3626411747695968,0.7229989698061463
635,935.0,1.9453335958620337,1.2108493694841278,0.7344842263779059
636,936.0,1.8733263508808857,1.1328923312403132,0.7404340196405725
637,937.0,1.801319105899738,1.0549352929964988,0.7463838129032392
638,938.0,1.72931186091859,0.9769782547526841,0.7523336061659059
639,939.0,1.6573046159374423,0.8990212165088696,0.7582833994285727
640,940.0,1.5852973709562943,0.821064178265055,0.7642331926912393
641,941.0,1.5604628593924215,0.7941106952345998,0.7663521641578217
642,942.0,1.5356283478285484,0.7671572122041443,0.7684711356244041
643,943.0,1.5107938362646756,0.7402037291736892,0.7705901070909864
644,944.0,1.4859593247008025,0.713250246143234,0.7727090785575685
645,945.0,1.4611248131369297,0.6862967631127787,0.774828050024151
646,946.0,1.4545435574602585,0.6790941141651672,0.7754494432950914
647,947.0,1.4479623017835874,0.6718914652175558,0.7760708365660316
648,948.0,1.4413810461069163,0.6646888162699444,0.776692229836972
649,949.0,1.4347997904302452,0.6574861673223329,0.7773136231079123
650,950.0,1.428218534753574,0.6502835183747215,0.7779350163788525
651,951.0,1.426150432232678,0.6479827786982129,0.778167653534465
652,952.0,1.4240823297117817,0.6456820390217041,0.7784002906900777
653,953.0,1.4220142271908858,0.6433812993451955,0.7786329278456903
654,954.0,1.4199461246699896,0.6410805596686868,0.7788655650013028
655,955.0,1.4178780221490934,0.638779819992178,0.7790982021569154
656,956.0,1.4171974441920037,0.6380027402630923,0.7791947039289113
657,957.0,1.416516866234914,0.6372256605340068,0.7792912057009072
658,958.0,1.4158362882778244,0.6364485808049211,0.7793877074729033
659,959.0,1.4151557103207346,0.6356715010758355,0.7794842092448991
660,960.0,1.4144751323636449,0.6348944213467498,0.7795807110168951
661,961.0,1.423204890642818,0.6443104657722232,0.7788944248705949
662,962.0,1.431934648921991,0.6537265101976963,0.7782081387242947
663,963.0,1.4406644072011643,0.6631425546231697,0.7775218525779946
664,964.0,1.4493941654803373,0.6725585990486431,0.7768355664316942
665,965.0,1.4581239237595105,0.6819746434741165,0.776149280285394
666,966.0,1.5216044936188355,0.7505811130155867,0.7710233806032488
667,967.0,1.5850850634781604,0.8191875825570568,0.7658974809211035
668,968.0,1.6485656333374854,0.8877940520985269,0.7607715812389585
669,969.0,1.7120462031968104,0.956400521639997,0.7556456815568134
670,970.0,1.7755267730561353,1.0250069911814672,0.7505197818746681
671,971.0,1.942372817308693,1.2053394839419371,0.7370333333667558
672,972.0,2.1092188615612506,1.3856719767024073,0.7235468848588433
673,973.0,2.276064905813808,1.5660044694628774,0.7100604363509304
674,974.0,2.4429109500663655,1.7463369622233473,0.6965739878430182
675,975.0,2.609756994318923,1.9266694549838175,0.6830875393351057
676,976.0,2.7248816785364696,2.051130812034231,0.6737508665022385
677,977.0,2.8400063627540164,2.1755921690846445,0.6644141936693719
678,978.0,2.955131046971563,2.3000535261350583,0.6550775208365045
679,979.0,3.0702557311891097,2.4245148831854717,0.645740848003638
680,980.0,3.185380415406656,2.548976240235885,0.636404175170771
681,981.0,3.067676636937268,2.4218501532687635,0.6458264836685044
682,982.0,2.9499728584678793,2.2947240663016415,0.6552487921662378
683,983.0,2.832269079998491,2.16759797933452,0.6646711006639712
684,984.0,2.7145653015291025,2.040471892367398,0.6740934091617046
685,985.0,2.5968615230597143,1.913345805400276,0.6835157176594382
686,986.0,2.4274369107182427,1.7303481855201515,0.6970887251980913
687,987.0,2.2580122983767708,1.5473505656400275,0.7106617327367433
688,988.0,2.088587686035299,1.3643529457599028,0.7242347402753964
689,989.0,1.9191630736938277,1.1813553258797787,0.737807747814049
690,990.0,1.749738461352356,0.9983577059996542,0.7513807553527017
691,991.0,1.6836800541200274,0.9270849679139734,0.756595086206054
692,992.0,1.617621646887699,0.8558122298282926,0.7618094170594063
693,993.0,1.5515632396553705,0.7845394917426118,0.7670237479127586
694,994.0,1.485504832423042,0.713266753656931,0.772238078766111
695,995.0,1.4194464251907135,0.6419940155712502,0.7774524096194633
696,996.0,1.4081340087120446,0.6299035976218593,0.7782304110901853
697,997.0,1.3968215922333758,0.6178131796724685,0.7790084125609072
698,998.0,1.3855091757547067,0.6057227617230777,0.779786414031629
699,999.0,1.3741967592760378,0.5936323437736869,0.7805644155023509
700,1000.0,1.362884342797369,0.5815419258242961,0.7813424169730728
701,1001.0,1.3609014008818787,0.5795533898868365,0.7813480109950423
702,1002.0,1.3589184589663885,0.577564853949377,0.7813536050170116
703,1003.0,1.356935517050898,0.5755763180119174,0.7813591990389807
704,1004.0,1.354952575135408,0.5735877820744579,0.78136479306095
705,1005.0,1.3529696332199177,0.5715992461369983,0.7813703870829194
706,1006.0,1.3516370935130968,0.5703329706283073,0.7813041228847895
707,1007.0,1.350304553806276,0.5690666951196165,0.7812378586866594
708,1008.0,1.3489720140994552,0.5678004196109254,0.7811715944885298
709,1009.0,1.3476394743926343,0.5665341441022346,0.7811053302903997
710,1010.0,1.3463069346858134,0.5652678685935436,0.7810390660922698
711,1011.0,1.3449912266934347,0.5640387160803723,0.7809525106130625
712,1012.0,1.343675518701056,0.562809563567201,0.780865955133855
713,1013.0,1.3423598107086774,0.5615804110540298,0.7807793996546476
714,1014.0,1.3410441027162987,0.5603512585408584,0.7806928441754403
715,1015.0,1.33972839472392,0.5591221060276872,0.7806062886962328
716,1016.0,1.3384099454551035,0.5579084683763755,0.780501477078728
717,1017.0,1.337091496186287,0.556694830725064,0.780396665461223
718,1018.0,1.3357730469174705,0.5554811930737524,0.780291853843718
719,1019.0,1.334454597648654,0.5542675554224408,0.7801870422262132
720,1020.0,1.3331361483798374,0.5530539177711292,0.7800822306087082
721,1021.0,1.3318149277445153,0.5518553109589927,0.7799596167855226
722,1022.0,1.3304937071091931,0.5506567041468563,0.7798370029623368
723,1023.0,1.3291724864738712,0.5494580973347198,0.7797143891391514
724,1024.0,1.327851265838549,0.5482594905225834,0.7795917753159657
725,1025.0,1.326530045203227,0.5470608837104469,0.77946916149278
726,1026.0,1.3252062938166183,0.5458771212197068,0.7793291725969115
727,1027.0,1.3238825424300096,0.5446933587289666,0.779189183701043
728,1028.0,1.3225587910434011,0.5435095962382265,0.7790491948051746
729,1029.0,1.3212350396567925,0.5423258337474862,0.7789092059093062
730,1030.0,1.3199112882701838,0.5411420712567461,0.7787692170134377
731,1031.0,1.3185852448880122,0.5399729696618641,0.7786122752261481
732,1032.0,1.3172592015058409,0.5388038680669821,0.7784553334388588
733,1033.0,1.3159331581236693,0.5376347664721001,0.7782983916515692
734,1034.0,1.314607114741498,0.5364656648772181,0.7781414498642798
735,1035.0,1.3132810713593264,0.5352965632823361,0.7779845080769903
736,1036.0,1.3119529710932072,0.5341419404473075,0.7778110306458997
737,1037.0,1.3106248708270878,0.5329873176122788,0.777637553214809
738,1038.0,1.3092967705609686,0.53183269477725,0.7774640757837186
739,1039.0,1.3079686702948492,0.5306780719422214,0.7772905983526278
740,1040.0,1.30664057002873,0.5295234491071927,0.7771171209215373
741,1041.0,1.3053106442899718,0.5283831242389526,0.7769275200510192
742,1042.0,1.3039807185512133,0.5272427993707125,0.7767379191805008
743,1043.0,1.302650792812455,0.5261024745024724,0.7765483183099827
744,1044.0,1.3013208670736967,0.5249621496342322,0.7763587174394645
745,1045.0,1.2999909413349384,0.523821824765992,0.7761691165689464
746,1046.0,1.2986594177890134,0.5226956184681562,0.7759637993208572
747,1047.0,1.2973278942430884,0.5215694121703202,0.7757584820727682
748,1048.0,1.2959963706971636,0.5204432058724843,0.7755531648246793
749,1049.0,1.2946648471512385,0.5193169995746483,0.7753478475765903
750,1050.0,1.2933333236053135,0.5181907932768123,0.7751425303285012
751,1051.0,1.2920004261318363,0.5170785275986859,0.7749218985331504
752,1052.0,1.290667528658359,0.5159662619205594,0.7747012667377997
753,1053.0,1.289334631184882,0.514853996242433,0.7744806349424489
754,1054.0,1.2880017337114047,0.5137417305643064,0.7742600031470983
755,1055.0,1.2866688362379275,0.51262946488618,0.7740393713517475
756,1056.0,1.2853347848959247,0.5115309633673046,0.77380382152862
757,1057.0,1.2840007335539219,0.510432461848429,0.7735682717054928
758,1058.0,1.2826666822119188,0.5093339603295537,0.7733327218823651
759,1059.0,1.281332630869916,0.5082354588106782,0.7730971720592378
760,1060.0,1.2799985795279132,0.5071369572918027,0.7728616222361104
761,1061.0,1.2786635905261883,0.5060520450023007,0.7726115455238876
762,1062.0,1.2773286015244636,0.5049671327127987,0.7723614688116649
763,1063.0,1.2759936125227387,0.5038822204232969,0.7721113920994418
764,1064.0,1.274658623521014,0.5027973081337949,0.7718613153872191
765,1065.0,1.273323634519289,0.501712395844293,0.7716112386749961
766,1066.0,1.2719879201916715,0.5006408994212554,0.7713470207704161
767,1067.0,1.2706522058640537,0.49956940299821806,0.7710828028658356
768,1068.0,1.269316491536436,0.4984979065751806,0.7708185849612554
769,1069.0,1.2679807772088183,0.4974264101521432,0.7705543670566751
770,1070.0,1.2666450628812007,0.4963549137291058,0.7702901491520949
771,1071.0,1.265308831666484,0.4952966614092593,0.7700121702572247
772,1072.0,1.2639726004517673,0.49423840908941286,0.7697341913623544
773,1073.0,1.2626363692370508,0.4931801567695665,0.7694562124674843
774,1074.0,1.261300138022334,0.49212190444972004,0.7691782335726141
775,1075.0,1.2599639068076174,0.4910636521298736,0.7689002546777438
776,1076.0,1.2586273632339888,0.490018473778745,0.7686088894552439
777,1077.0,1.25729081966036,0.4889732954276165,0.7683175242327436
778,1078.0,1.2559542760867315,0.487928117076488,0.7680261590102435
779,1079.0,1.2546177325131027,0.4868829387253594,0.7677347937877432
780,1080.0,1.2532811889394742,0.4858377603742309,0.7674434285652433
781,1081.0,1.2519445336132344,0.48480548751202107,0.7671390461012133
782,1082.0,1.2506078782869947,0.48377321464981127,0.7668346636371834
783,1083.0,1.249271222960755,0.4827409417876015,0.7665302811731535
784,1084.0,1.2479345676345153,0.48170866892539166,0.7662258987091236
785,1085.0,1.2465979123082755,0.4806763960631818,0.7659215162450937
786,1086.0,1.245261341906667,0.4796568618875464,0.7656044800191205
787,1087.0,1.243924771505058,0.478637327711911,0.7652874437931472
788,1088.0,1.2425882011034495,0.47761779353627554,0.7649704075671739
789,1089.0,1.2412516307018406,0.47659825936064015,0.7646533713412005
790,1090.0,1.239915060300232,0.47557872518500477,0.7643363351152273
791,1091.0,1.238578767568176,0.47457176459092887,0.7640070029772472
792,1092.0,1.2372424748361202,0.47356480399685313,0.763677670839267
793,1093.0,1.2359061821040642,0.47255784340277734,0.7633483387012869
794,1094.0,1.2345698893720083,0.4715508828087016,0.7630190065633067
795,1095.0,1.2332335966399524,0.4705439222146257,0.7626896744253266
796,1096.0,1.231897770390521,0.4695493718115712,0.7623483985789498
797,1097.0,1.2305619441410898,0.4685548214085167,0.7620071227325731
798,1098.0,1.2292261178916584,0.46756027100546216,0.7616658468861962
799,1099.0,1.2278902916422272,0.46656572060240764,0.7613245710398195
800,1100.0,1.2265544653927958,0.4655711701993531,0.7609832951934427
801,1101.0,1.2252192905112316,0.4645888683258457,0.7606304221853859
802,1102.0,1.2238841156296674,0.4636065664523384,0.760277549177329
803,1103.0,1.2225489407481032,0.462624264578831,0.7599246761692722
804,1104.0,1.221213765866539,0.46164196270532365,0.7595718031612153
805,1105.0,1.2198785909849748,0.4606596608318162,0.7592189301531586
806,1106.0,1.218544248436082,0.45968944756763197,0.75885480086845
807,1107.0,1.2172099058871892,0.45871923430344763,0.7584906715837416
808,1108.0,1.2158755633382967,0.4577490210392633,0.7581265422990334
809,1109.0,1.214541220789404,0.45677880777507895,0.757762413014325
810,1110.0,1.2132068782405112,0.4558085945108947,0.7573982837296165
811,1111.0,1.2118735450792526,0.4548503116869966,0.757023233392256
812,1112.0,1.2105402119179942,0.4538920288630985,0.7566481830548957
813,1113.0,1.2092068787567356,0.4529337460392004,0.7562731327175352
814,1114.0,1.2078735455954772,0.45197546321530224,0.755898082380175
815,1115.0,1.2065402124342186,0.45101718039140415,0.7555230320428145
816,1116.0,1.2052080618193406,0.4500706715977702,0.7551373902215703
817,1117.0,1.2038759112044626,0.44912416280413636,0.7547517484003262
818,1118.0,1.2025437605895843,0.4481776540105024,0.7543661065790819
819,1119.0,1.2012116099747063,0.4472311452168686,0.7539804647578378
820,1120.0,1.1998794593598283,0.44628463642323457,0.7535948229365937
821,1121.0,1.19854866057036,0.4453497470147131,0.7531989135556468
822,1122.0,1.1972178617808915,0.44441485760619154,0.7528030041747
823,1123.0,1.195887062991423,0.44347996819767,0.7524070947937531
824,1124.0,1.1945562642019547,0.44254507878914845,0.7520111854128062
825,1125.0,1.1932254654124863,0.44161018938062696,0.7516152760318593
826,1126.0,1.1918961838669482,0.4406867664809452,0.751209417386003
827,1127.0,1.19056690232141,0.4397633435812633,0.7508035587401467
828,1128.0,1.189237620775872,0.4388399206815815,0.7503977000942904
829,1129.0,1.1879083392303338,0.43791649778189967,0.7499918414484341
830,1130.0,1.1865790576847957,0.43699307488221784,0.7495859828025778
831,1131.0,1.185251454962967,0.43608096738626534,0.7491704875767016
832,1132.0,1.1839238522411382,0.43516885989031284,0.7487549923508253
833,1133.0,1.1825962495193094,0.4342567523943604,0.7483394971249491
834,1134.0,1.1812686467974807,0.43334464489840785,0.7479240018990728
835,1135.0,1.179941044075652,0.43243253740245535,0.7475085066731966
836,1136.0,1.178615277942746,0.43153159597695556,0.7470836819657903
837,1137.0,1.1772895118098399,0.43063065455145577,0.7466588572583841
838,1138.0,1.1759637456769336,0.4297297131259559,0.7462340325509778
839,1139.0,1.1746379795440276,0.42882877170045614,0.7458092078435714
840,1140.0,1.1733122134111216,0.4279278302749563,0.7453843831361653
841,1141.0,1.171988437844224,0.42703790735763286,0.7449505304865911
842,1142.0,1.1706646622773265,0.42614798444030944,0.744516677837017
843,1143.0,1.1693408867104287,0.42525806152298595,0.7440828251874427
844,1144.0,1.1680171111435311,0.4243681386056626,0.7436489725378685
845,1145.0,1.1666933355766336,0.4234782156883391,0.7432151198882945
846,1146.0,1.1653717007932642,0.4225991654856799,0.7427725353075844
847,1147.0,1.164050066009895,0.42172011528302067,0.7423299507268742
848,1148.0,1.1627284312265254,0.42084106508036156,0.7418873661461638
